[1] "--- movementData subsampled"
r: tcp://nd85ed30123f4:9277
2023-10-18 12:21:44.662249 | connecting to: tcp://nd85ed30123f4:9277
2023-10-18 12:21:44.749135 | > call 1 (0.053s wait)
2023-10-18 12:21:45.203014 | > call 2 (0.051s wait)
2023-10-18 12:21:45.321989 | > call 3 (0.062s wait)
2023-10-18 12:21:45.670895 | > call 4 (0.295s wait)
2023-10-18 12:21:46.159438 | > call 5 (0.439s wait)
2023-10-18 12:21:46.770443 | > call 6 (0.562s wait)
2023-10-18 12:21:47.400076 | > call 7 (0.578s wait)
2023-10-18 12:21:47.961414 | > call 8 (0.510s wait)
2023-10-18 12:21:48.451922 | > call 9 (0.439s wait)
2023-10-18 12:21:48.986903 | > call 10 (0.484s wait)
2023-10-18 12:21:49.516951 | > call 11 (0.480s wait)
2023-10-18 12:21:50.005505 | > call 12 (0.437s wait)
2023-10-18 12:21:50.529372 | > call 13 (0.474s wait)
2023-10-18 12:21:50.968052 | > call 14 (0.388s wait)
2023-10-18 12:21:51.447660 | > call 15 (0.431s wait)
2023-10-18 12:21:51.908684 | > call 16 (0.401s wait)
2023-10-18 12:21:52.405441 | > call 17 (0.439s wait)
2023-10-18 12:21:52.906876 | > call 18 (0.448s wait)
2023-10-18 12:21:53.394224 | > call 19 (0.433s wait)
2023-10-18 12:21:53.733294 | > call 20 (0.287s wait)
2023-10-18 12:21:54.244799 | > call 21 (0.452s wait)
2023-10-18 12:21:54.852771 | > call 22 (0.551s wait)
2023-10-18 12:21:55.498857 | > call 23 (0.591s wait)
2023-10-18 12:21:56.035526 | > call 24 (0.483s wait)
2023-10-18 12:21:56.512645 | > call 25 (0.428s wait)
2023-10-18 12:21:57.017199 | > call 26 (0.455s wait)
2023-10-18 12:21:57.717345 | > call 27 (0.640s wait)
2023-10-18 12:21:58.143379 | > call 28 (0.376s wait)
2023-10-18 12:21:58.616399 | > call 29 (0.420s wait)
2023-10-18 12:21:59.223474 | > call 30 (0.556s wait)
2023-10-18 12:21:59.728178 | > call 31 (0.453s wait)
2023-10-18 12:22:00.249627 | > call 32 (0.461s wait)
2023-10-18 12:22:00.872724 | > call 33 (0.568s wait)
2023-10-18 12:22:01.425238 | > call 34 (0.498s wait)
2023-10-18 12:22:02.024736 | > call 35 (0.537s wait)
2023-10-18 12:22:02.539292 | > call 36 (0.463s wait)
2023-10-18 12:22:03.056355 | > call 37 (0.461s wait)
2023-10-18 12:22:03.512064 | > call 38 (0.398s wait)
2023-10-18 12:22:04.124329 | > call 39 (0.560s wait)
2023-10-18 12:22:04.605313 | > call 40 (0.430s wait)
2023-10-18 12:22:05.071602 | > call 41 (0.413s wait)
2023-10-18 12:22:05.604912 | > call 42 (0.478s wait)
2023-10-18 12:22:06.072317 | > call 43 (0.417s wait)
2023-10-18 12:22:06.580148 | > call 44 (0.457s wait)
2023-10-18 12:22:07.048503 | > call 45 (0.418s wait)
2023-10-18 12:22:07.572620 | > call 46 (0.472s wait)
2023-10-18 12:22:08.022177 | > call 47 (0.399s wait)
2023-10-18 12:22:08.566454 | > call 48 (0.494s wait)
2023-10-18 12:22:08.974102 | > call 49 (0.354s wait)
2023-10-18 12:22:09.464947 | > call 50 (0.439s wait)
2023-10-18 12:22:09.973933 | > call 51 (0.451s wait)
2023-10-18 12:22:10.470737 | > call 52 (0.448s wait)
2023-10-18 12:22:11.086832 | > call 53 (0.567s wait)
2023-10-18 12:22:11.629615 | > call 54 (0.494s wait)
2023-10-18 12:22:12.135218 | > call 55 (0.457s wait)
2023-10-18 12:22:12.656856 | > call 56 (0.468s wait)
2023-10-18 12:22:13.180827 | > call 57 (0.471s wait)
Loading required package: raster

Attaching package: ‘raster’

The following object is masked from ‘package:amt’:

    select

The following object is masked from ‘package:MASS’:

    select

The following object is masked from ‘package:dplyr’:

    select

2023-10-18 12:22:30.541062 | > call 58 (0.394s wait)
2023-10-18 12:22:30.981984 | > call 59 (0.113s wait)
2023-10-18 12:22:31.693034 | > call 60 (0.378s wait)
2023-10-18 12:22:32.075437 | > call 61 (0.069s wait)
2023-10-18 12:22:32.689627 | > call 62 (0.293s wait)
2023-10-18 12:22:33.124066 | > call 63 (0.116s wait)
2023-10-18 12:22:33.600855 | > call 64 (0.163s wait)
2023-10-18 12:22:34.185293 | > call 65 (0.255s wait)
2023-10-18 12:22:34.691720 | > call 66 (0.164s wait)
2023-10-18 12:22:35.192826 | > call 67 (0.170s wait)
2023-10-18 12:22:35.753617 | > call 68 (0.240s wait)
2023-10-18 12:22:36.282221 | > call 69 (0.204s wait)
2023-10-18 12:22:36.869438 | > call 70 (0.285s wait)
2023-10-18 12:22:37.459112 | > call 71 (0.270s wait)
2023-10-18 12:22:37.842950 | > call 72 (0.070s wait)
2023-10-18 12:22:38.439821 | > call 73 (0.281s wait)
2023-10-18 12:22:38.833103 | > call 74 (0.051s wait)
2023-10-18 12:22:39.258830 | > call 75 (0.051s wait)
2023-10-18 12:22:39.664543 | > call 76 (0.052s wait)
2023-10-18 12:22:40.091778 | > call 77 (0.052s wait)
2023-10-18 12:22:40.490367 | > call 78 (0.052s wait)
2023-10-18 12:22:40.898386 | > call 79 (0.052s wait)
2023-10-18 12:22:41.360565 | > call 80 (0.052s wait)
2023-10-18 12:22:41.803804 | > call 81 (0.052s wait)
2023-10-18 12:22:42.261938 | > call 82 (0.051s wait)
2023-10-18 12:22:42.700409 | > call 83 (0.052s wait)
2023-10-18 12:22:43.169128 | > call 84 (0.051s wait)
2023-10-18 12:22:43.599589 | > call 85 (0.052s wait)
2023-10-18 12:22:44.034930 | > call 86 (0.051s wait)
2023-10-18 12:22:44.459596 | > call 87 (0.051s wait)
2023-10-18 12:22:44.937648 | > call 88 (0.051s wait)
2023-10-18 12:22:45.338312 | > call 89 (0.052s wait)
2023-10-18 12:22:45.690250 | > call 90 (0.052s wait)
2023-10-18 12:22:46.040171 | > call 91 (0.052s wait)
2023-10-18 12:22:46.414531 | > call 92 (0.051s wait)
2023-10-18 12:22:46.783566 | > call 93 (0.051s wait)
2023-10-18 12:22:47.135234 | > call 94 (0.052s wait)
2023-10-18 12:22:47.488852 | > call 95 (0.051s wait)
2023-10-18 12:22:47.859476 | > call 96 (0.052s wait)
2023-10-18 12:22:48.207285 | > call 97 (0.052s wait)
2023-10-18 12:22:48.555274 | > call 98 (0.052s wait)
2023-10-18 12:22:48.925073 | > call 99 (0.051s wait)
2023-10-18 12:22:49.283382 | > call 100 (0.052s wait)
2023-10-18 12:22:49.633852 | > call 101 (0.051s wait)
2023-10-18 12:22:50.044081 | > call 102 (0.085s wait)
2023-10-18 12:22:50.422337 | > call 103 (0.052s wait)
2023-10-18 12:22:50.843867 | > call 104 (0.051s wait)
2023-10-18 12:22:51.215734 | > call 105 (0.064s wait)
2023-10-18 12:22:51.586681 | > call 106 (0.056s wait)
2023-10-18 12:22:51.974084 | > call 107 (0.051s wait)
2023-10-18 12:22:52.329082 | > call 108 (0.051s wait)
2023-10-18 12:22:52.700462 | > call 109 (0.052s wait)
2023-10-18 12:22:53.040110 | > call 110 (0.003s wait)
Error in w$poll() : Unexpected peer disconnect
