2024-02-28 11:18:47.692167 | Master: tcp://nd85ed30123f4:9234
2024-02-28 11:18:47.694919 | connecting to: tcp://nd85ed30123f4:9234
2024-02-28 11:18:48.266978 | > call 1 (0.531s wait)
2024-02-28 11:18:49.504152 | > call 2 (0.773s wait)
2024-02-28 11:18:50.851226 | > call 3 (1.281s wait)
2024-02-28 11:18:52.087984 | > call 4 (1.173s wait)
2024-02-28 11:18:53.261486 | > call 5 (1.091s wait)
2024-02-28 11:18:54.567309 | > call 6 (1.248s wait)
2024-02-28 11:18:55.750092 | > call 7 (1.126s wait)
2024-02-28 11:18:56.850358 | > call 8 (1.039s wait)
2024-02-28 11:18:58.143161 | > call 9 (1.230s wait)
2024-02-28 11:18:59.333610 | > call 10 (1.128s wait)
2024-02-28 11:19:00.506465 | > call 11 (1.117s wait)
2024-02-28 11:19:01.941283 | > call 12 (1.380s wait)
2024-02-28 11:19:03.135810 | > call 13 (1.131s wait)
2024-02-28 11:19:04.440988 | > call 14 (1.251s wait)
2024-02-28 11:19:05.564310 | > call 15 (1.064s wait)
2024-02-28 11:19:06.816713 | > call 16 (1.199s wait)
2024-02-28 11:19:07.959052 | > call 17 (1.088s wait)
2024-02-28 11:19:09.384310 | > call 18 (1.368s wait)
2024-02-28 11:19:10.587430 | > call 19 (1.145s wait)
2024-02-28 11:19:11.902560 | > call 20 (1.260s wait)
2024-02-28 11:19:13.046511 | > call 21 (1.081s wait)
2024-02-28 11:19:14.435388 | > call 22 (1.334s wait)
2024-02-28 11:19:15.850611 | > call 23 (1.357s wait)
2024-02-28 11:19:17.017315 | > call 24 (1.113s wait)
2024-02-28 11:19:18.323851 | > call 25 (1.253s wait)
2024-02-28 11:19:19.583560 | > call 26 (1.205s wait)
2024-02-28 11:19:20.706553 | > call 27 (1.068s wait)
2024-02-28 11:19:21.940149 | > call 28 (1.180s wait)
2024-02-28 11:19:23.102578 | > call 29 (1.096s wait)
2024-02-28 11:19:24.137409 | > call 30 (0.973s wait)
2024-02-28 11:19:25.279191 | > call 31 (1.087s wait)
2024-02-28 11:19:26.504788 | > call 32 (1.154s wait)
2024-02-28 11:19:27.561824 | > call 33 (0.998s wait)
2024-02-28 11:19:28.790460 | > call 34 (1.177s wait)
2024-02-28 11:19:29.848943 | > call 35 (1.005s wait)
2024-02-28 11:19:31.210729 | > call 36 (1.310s wait)
2024-02-28 11:19:32.531360 | > call 37 (1.238s wait)
2024-02-28 11:19:33.794974 | > call 38 (1.184s wait)
2024-02-28 11:19:35.071380 | > call 39 (1.198s wait)
2024-02-28 11:19:36.333829 | > call 40 (1.179s wait)
2024-02-28 11:19:37.450668 | > call 41 (1.036s wait)
2024-02-28 11:19:38.790162 | > call 42 (1.258s wait)
2024-02-28 11:19:40.138323 | > call 43 (1.273s wait)
2024-02-28 11:19:41.349234 | > call 44 (1.139s wait)
2024-02-28 11:19:42.641420 | > call 45 (1.215s wait)
2024-02-28 11:19:44.007182 | > call 46 (1.296s wait)
2024-02-28 11:19:45.281044 | > call 47 (1.202s wait)
2024-02-28 11:19:46.361318 | > call 48 (1.009s wait)
2024-02-28 11:19:47.581719 | > call 49 (1.149s wait)
2024-02-28 11:19:48.776727 | > call 50 (1.122s wait)
2024-02-28 11:19:49.989049 | > call 51 (1.140s wait)
2024-02-28 11:19:51.177316 | > call 52 (1.117s wait)
2024-02-28 11:19:52.511419 | > call 53 (1.250s wait)
2024-02-28 11:19:53.687958 | > call 54 (1.103s wait)
2024-02-28 11:19:54.896726 | > call 55 (1.138s wait)
2024-02-28 11:19:56.068373 | > call 56 (1.095s wait)
2024-02-28 11:19:57.435192 | > call 57 (1.288s wait)
2024-02-28 11:19:58.598888 | > call 58 (1.092s wait)
2024-02-28 11:19:59.689257 | > call 59 (1.015s wait)
2024-02-28 11:20:00.903082 | > call 60 (1.144s wait)
2024-02-28 11:20:02.031937 | > call 61 (1.047s wait)
2024-02-28 11:20:03.286934 | > call 62 (1.177s wait)
2024-02-28 11:20:04.537310 | > call 63 (1.177s wait)
2024-02-28 11:20:05.688844 | > call 64 (1.081s wait)
2024-02-28 11:20:06.936940 | > call 65 (1.177s wait)
2024-02-28 11:20:08.150068 | > call 66 (1.140s wait)
2024-02-28 11:20:09.298860 | > call 67 (1.076s wait)
2024-02-28 11:20:10.319669 | > call 68 (0.944s wait)
2024-02-28 11:20:11.212105 | > call 69 (0.810s wait)
2024-02-28 11:20:12.590441 | > call 70 (1.301s wait)
2024-02-28 11:20:13.788348 | > call 71 (1.122s wait)
2024-02-28 11:20:15.027193 | > call 72 (1.167s wait)
2024-02-28 11:20:16.163942 | > call 73 (1.063s wait)
2024-02-28 11:20:17.339573 | > call 74 (1.096s wait)
2024-02-28 11:20:18.489144 | > call 75 (1.075s wait)
2024-02-28 11:20:19.846870 | > call 76 (1.269s wait)
2024-02-28 11:20:21.034642 | > call 77 (1.116s wait)
2024-02-28 11:20:22.342389 | > call 78 (1.233s wait)
2024-02-28 11:20:23.528912 | > call 79 (1.103s wait)
2024-02-28 11:20:24.843139 | > call 80 (1.241s wait)
2024-02-28 11:20:26.071815 | > call 81 (1.155s wait)
2024-02-28 11:20:27.246235 | > call 82 (1.101s wait)
2024-02-28 11:20:28.673195 | > call 83 (1.344s wait)
2024-02-28 11:20:29.752799 | > call 84 (1.004s wait)
2024-02-28 11:20:30.792880 | > call 85 (0.956s wait)
2024-02-28 11:20:32.166926 | > call 86 (1.298s wait)
2024-02-28 11:20:33.371693 | > call 87 (1.116s wait)
2024-02-28 11:20:34.657674 | > call 88 (1.217s wait)
2024-02-28 11:20:35.899828 | > call 89 (1.169s wait)
2024-02-28 11:20:37.082782 | > call 90 (1.106s wait)
2024-02-28 11:20:38.275182 | > call 91 (1.099s wait)
2024-02-28 11:20:39.589598 | > call 92 (1.238s wait)
2024-02-28 11:20:40.814869 | > call 93 (1.145s wait)
2024-02-28 11:20:42.149465 | > call 94 (1.248s wait)
2024-02-28 11:20:43.348962 | > call 95 (1.108s wait)
2024-02-28 11:20:44.337445 | > call 96 (0.911s wait)
2024-02-28 11:20:45.569791 | > call 97 (1.150s wait)
2024-02-28 11:20:46.839022 | > call 98 (1.181s wait)
2024-02-28 11:20:48.111997 | > call 99 (1.192s wait)
2024-02-28 11:20:49.429755 | > call 100 (1.242s wait)
2024-02-28 11:20:50.535800 | > call 101 (1.022s wait)
2024-02-28 11:20:51.699035 | > call 102 (1.074s wait)
2024-02-28 11:20:52.879743 | > call 103 (1.092s wait)
2024-02-28 11:20:54.179925 | > call 104 (1.204s wait)
2024-02-28 11:20:55.246827 | > call 105 (0.968s wait)
2024-02-28 11:20:56.431924 | > call 106 (1.092s wait)
2024-02-28 11:20:57.652213 | > call 107 (1.132s wait)
2024-02-28 11:20:59.005437 | > call 108 (1.262s wait)
2024-02-28 11:21:00.260169 | > call 109 (1.168s wait)
2024-02-28 11:21:01.500858 | > call 110 (1.159s wait)
2024-02-28 11:21:02.882454 | > call 111 (1.301s wait)
2024-02-28 11:21:04.281014 | > call 112 (1.320s wait)
2024-02-28 11:21:05.523305 | > call 113 (1.158s wait)
2024-02-28 11:21:06.853095 | > call 114 (1.244s wait)
2024-02-28 11:21:08.171029 | > call 115 (1.242s wait)
2024-02-28 11:21:09.325593 | > call 116 (1.074s wait)
2024-02-28 11:21:10.601416 | > call 117 (1.196s wait)
2024-02-28 11:21:11.914691 | > call 118 (1.234s wait)
2024-02-28 11:21:13.204194 | > call 119 (1.209s wait)
2024-02-28 11:21:14.422060 | > call 120 (1.144s wait)
2024-02-28 11:21:15.389604 | > call 121 (0.893s wait)
2024-02-28 11:21:16.569937 | > call 122 (1.105s wait)
2024-02-28 11:21:17.766952 | > call 123 (1.125s wait)
2024-02-28 11:21:18.920980 | > call 124 (1.076s wait)
2024-02-28 11:21:20.114709 | > call 125 (1.110s wait)
2024-02-28 11:21:21.347690 | > call 126 (1.151s wait)
2024-02-28 11:21:22.641604 | > call 127 (1.209s wait)
2024-02-28 11:21:23.962547 | > call 128 (1.242s wait)
2024-02-28 11:21:25.287604 | > call 129 (1.241s wait)
2024-02-28 11:21:26.421928 | > call 130 (1.053s wait)
2024-02-28 11:21:27.623809 | > call 131 (1.125s wait)
2024-02-28 11:21:28.852489 | > call 132 (1.153s wait)
2024-02-28 11:21:30.174519 | > call 133 (1.242s wait)
2024-02-28 11:21:31.343958 | > call 134 (1.084s wait)
2024-02-28 11:21:32.535361 | > call 135 (1.117s wait)
2024-02-28 11:21:33.873734 | > call 136 (1.262s wait)
2024-02-28 11:21:35.116823 | > call 137 (1.165s wait)
2024-02-28 11:21:36.478593 | > call 138 (1.288s wait)
2024-02-28 11:21:37.667237 | > call 139 (1.114s wait)
2024-02-28 11:21:38.944442 | > call 140 (1.205s wait)
2024-02-28 11:21:40.333362 | > call 141 (1.317s wait)
2024-02-28 11:21:41.515402 | > call 142 (1.108s wait)
2024-02-28 11:21:42.626659 | > call 143 (1.039s wait)
2024-02-28 11:21:43.929619 | > call 144 (1.234s wait)
2024-02-28 11:21:45.057737 | > call 145 (1.049s wait)
2024-02-28 11:21:46.238166 | > call 146 (1.104s wait)
2024-02-28 11:21:47.431323 | > call 147 (1.099s wait)
2024-02-28 11:21:48.730292 | > call 148 (1.222s wait)
2024-02-28 11:21:49.779409 | > call 149 (0.976s wait)
2024-02-28 11:21:50.984588 | > call 150 (1.127s wait)
2024-02-28 11:21:52.249233 | > call 151 (1.196s wait)
2024-02-28 11:21:53.443778 | > call 152 (1.115s wait)
