2024-02-28 11:18:47.596623 | Master: tcp://nd85ed30123f4:9234
2024-02-28 11:18:47.599693 | connecting to: tcp://nd85ed30123f4:9234
2024-02-28 11:18:47.739544 | > call 1 (0.087s wait)
2024-02-28 11:18:48.558808 | > call 2 (0.372s wait)
2024-02-28 11:18:49.837593 | > call 3 (1.203s wait)
2024-02-28 11:18:51.082121 | > call 4 (1.188s wait)
2024-02-28 11:18:52.448046 | > call 5 (1.304s wait)
2024-02-28 11:18:53.670249 | > call 6 (1.154s wait)
2024-02-28 11:18:54.891785 | > call 7 (1.144s wait)
2024-02-28 11:18:56.003334 | > call 8 (1.050s wait)
2024-02-28 11:18:57.139129 | > call 9 (1.078s wait)
2024-02-28 11:18:58.452155 | > call 10 (1.260s wait)
2024-02-28 11:18:59.691493 | > call 11 (1.174s wait)
2024-02-28 11:19:00.851508 | > call 12 (1.106s wait)
2024-02-28 11:19:02.251980 | > call 13 (1.338s wait)
2024-02-28 11:19:03.445128 | > call 14 (1.140s wait)
2024-02-28 11:19:04.706894 | > call 15 (1.202s wait)
2024-02-28 11:19:05.844769 | > call 16 (1.080s wait)
2024-02-28 11:19:07.086597 | > call 17 (1.182s wait)
2024-02-28 11:19:08.243618 | > call 18 (1.098s wait)
2024-02-28 11:19:09.624991 | > call 19 (1.323s wait)
2024-02-28 11:19:10.954287 | > call 20 (1.271s wait)
2024-02-28 11:19:12.255960 | > call 21 (1.244s wait)
2024-02-28 11:19:13.425050 | > call 22 (1.111s wait)
2024-02-28 11:19:14.785001 | > call 23 (1.300s wait)
2024-02-28 11:19:16.124714 | > call 24 (1.284s wait)
2024-02-28 11:19:17.395129 | > call 25 (1.213s wait)
2024-02-28 11:19:18.683535 | > call 26 (1.232s wait)
2024-02-28 11:19:19.848757 | > call 27 (1.105s wait)
2024-02-28 11:19:20.971424 | > call 28 (1.069s wait)
2024-02-28 11:19:22.238876 | > call 29 (1.212s wait)
2024-02-28 11:19:23.391010 | > call 30 (1.089s wait)
2024-02-28 11:19:24.408930 | > call 31 (0.964s wait)
2024-02-28 11:19:25.633925 | > call 32 (1.170s wait)
2024-02-28 11:19:26.673598 | > call 33 (0.975s wait)
2024-02-28 11:19:27.947432 | > call 34 (1.206s wait)
2024-02-28 11:19:29.039162 | > call 35 (1.031s wait)
2024-02-28 11:19:30.219220 | > call 36 (1.124s wait)
2024-02-28 11:19:31.591130 | > call 37 (1.318s wait)
2024-02-28 11:19:32.873619 | > call 38 (1.210s wait)
2024-02-28 11:19:34.051141 | > call 39 (1.105s wait)
2024-02-28 11:19:35.443258 | > call 40 (1.319s wait)
2024-02-28 11:19:36.593519 | > call 41 (1.070s wait)
2024-02-28 11:19:37.780432 | > call 42 (1.112s wait)
2024-02-28 11:19:39.171869 | > call 43 (1.318s wait)
2024-02-28 11:19:40.412891 | > call 44 (1.167s wait)
2024-02-28 11:19:41.719904 | > call 45 (1.234s wait)
2024-02-28 11:19:42.940841 | > call 46 (1.153s wait)
2024-02-28 11:19:44.302391 | > call 47 (1.288s wait)
2024-02-28 11:19:45.565878 | > call 48 (1.191s wait)
2024-02-28 11:19:46.667441 | > call 49 (1.034s wait)
2024-02-28 11:19:47.993673 | > call 50 (1.258s wait)
2024-02-28 11:19:49.073933 | > call 51 (1.011s wait)
2024-02-28 11:19:50.303239 | > call 52 (1.162s wait)
2024-02-28 11:19:51.484973 | > call 53 (1.108s wait)
2024-02-28 11:19:52.789100 | > call 54 (1.237s wait)
2024-02-28 11:19:53.954282 | > call 55 (1.095s wait)
2024-02-28 11:19:55.138793 | > call 56 (1.113s wait)
2024-02-28 11:19:56.437281 | > call 57 (1.221s wait)
2024-02-28 11:19:57.738022 | > call 58 (1.230s wait)
2024-02-28 11:19:58.835509 | > call 59 (1.028s wait)
2024-02-28 11:19:59.980968 | > call 60 (1.072s wait)
2024-02-28 11:20:01.109088 | > call 61 (1.052s wait)
2024-02-28 11:20:02.350980 | > call 62 (1.168s wait)
2024-02-28 11:20:03.620936 | > call 63 (1.201s wait)
2024-02-28 11:20:04.904583 | > call 64 (1.213s wait)
2024-02-28 11:20:05.971951 | > call 65 (0.997s wait)
2024-02-28 11:20:07.292240 | > call 66 (1.246s wait)
2024-02-28 11:20:08.385707 | > call 67 (1.021s wait)
2024-02-28 11:20:09.543569 | > call 68 (1.086s wait)
2024-02-28 11:20:10.628261 | > call 69 (1.007s wait)
2024-02-28 11:20:11.602751 | > call 70 (0.901s wait)
2024-02-28 11:20:12.874924 | > call 71 (1.202s wait)
2024-02-28 11:20:14.127811 | > call 72 (1.177s wait)
2024-02-28 11:20:15.281726 | > call 73 (1.081s wait)
2024-02-28 11:20:16.463229 | > call 74 (1.108s wait)
2024-02-28 11:20:17.635083 | > call 75 (1.102s wait)
2024-02-28 11:20:18.867493 | > call 76 (1.163s wait)
2024-02-28 11:20:20.167782 | > call 77 (1.214s wait)
2024-02-28 11:20:21.325753 | > call 78 (1.075s wait)
2024-02-28 11:20:22.637869 | > call 79 (1.239s wait)
2024-02-28 11:20:23.890855 | > call 80 (1.180s wait)
2024-02-28 11:20:25.123988 | > call 81 (1.158s wait)
2024-02-28 11:20:26.375875 | > call 82 (1.180s wait)
2024-02-28 11:20:27.599253 | > call 83 (1.149s wait)
2024-02-28 11:20:28.991858 | > call 84 (1.322s wait)
2024-02-28 11:20:29.978240 | > call 85 (0.909s wait)
2024-02-28 11:20:31.186754 | > call 86 (1.138s wait)
2024-02-28 11:20:32.523795 | > call 87 (1.261s wait)
2024-02-28 11:20:33.633936 | > call 88 (1.036s wait)
2024-02-28 11:20:34.957713 | > call 89 (1.251s wait)
2024-02-28 11:20:36.195799 | > call 90 (1.166s wait)
2024-02-28 11:20:37.325186 | > call 91 (1.045s wait)
2024-02-28 11:20:38.553195 | > call 92 (1.125s wait)
2024-02-28 11:20:39.900686 | > call 93 (1.263s wait)
2024-02-28 11:20:41.141580 | > call 94 (1.162s wait)
2024-02-28 11:20:42.481131 | > call 95 (1.258s wait)
2024-02-28 11:20:43.547072 | > call 96 (0.979s wait)
2024-02-28 11:20:44.661300 | > call 97 (1.023s wait)
2024-02-28 11:20:45.875166 | > call 98 (1.133s wait)
2024-02-28 11:20:47.126285 | > call 99 (1.170s wait)
2024-02-28 11:20:48.327659 | > call 100 (1.132s wait)
2024-02-28 11:20:49.725622 | > call 101 (1.317s wait)
2024-02-28 11:20:50.860123 | > call 102 (1.056s wait)
2024-02-28 11:20:52.023098 | > call 103 (1.082s wait)
2024-02-28 11:20:53.218291 | > call 104 (1.117s wait)
2024-02-28 11:20:54.386753 | > call 105 (1.070s wait)
2024-02-28 11:20:55.584209 | > call 106 (1.089s wait)
2024-02-28 11:20:56.701852 | > call 107 (1.022s wait)
2024-02-28 11:20:57.998736 | > call 108 (1.211s wait)
2024-02-28 11:20:59.358103 | > call 109 (1.278s wait)
2024-02-28 11:21:00.684184 | > call 110 (1.244s wait)
2024-02-28 11:21:01.853355 | > call 111 (1.088s wait)
2024-02-28 11:21:03.213718 | > call 112 (1.276s wait)
2024-02-28 11:21:04.601925 | > call 113 (1.305s wait)
2024-02-28 11:21:05.851725 | > call 114 (1.169s wait)
2024-02-28 11:21:07.169189 | > call 115 (1.230s wait)
2024-02-28 11:21:08.477398 | > call 116 (1.222s wait)
2024-02-28 11:21:09.666874 | > call 117 (1.105s wait)
2024-02-28 11:21:10.928731 | > call 118 (1.181s wait)
2024-02-28 11:21:12.254385 | > call 119 (1.238s wait)
2024-02-28 11:21:13.440409 | > call 120 (1.113s wait)
2024-02-28 11:21:14.672130 | > call 121 (1.151s wait)
2024-02-28 11:21:15.709080 | > call 122 (0.958s wait)
2024-02-28 11:21:16.882398 | > call 123 (1.102s wait)
2024-02-28 11:21:18.106732 | > call 124 (1.151s wait)
2024-02-28 11:21:19.220373 | > call 125 (1.036s wait)
2024-02-28 11:21:20.440207 | > call 126 (1.150s wait)
2024-02-28 11:21:21.569036 | > call 127 (1.050s wait)
